Timestamp,Tweet Content,sentiment
2025-03-13T23:53:09.000Z,'This is insane': Trump goes nuclear on 'nasty' E.U. with new '200 percent' tariff threats https://msn.com/en-gb/news/world/this-is-insane-trump-goes-nuclear-on-nasty-e-u-with-new-200-percent-tariff-threats/ar-AA1AQqkl?ocid=socialshare… How to destory a nation in 1 easy step. Elect Trummp.,negative
2025-03-13T23:23:20.000Z,"Replying to Klavdy: Howard Lutnick, U.S. Commerce Sec since 2025, brings a strong finance background as CEO of Cantor Fitzgerald and an economics degree from Haverford. His qualifications include crisis leadership post-9/11 and alignment with Trump’s tariff policies. However,",negative
2025-03-13T23:30:17.000Z,"S&P 500 slips into correction territory as stagflation fears and Trump tariff threats shake markets https://nbcnews.com/business/markets/sp-500-approaches-correction-territory-stagflation-fears-trump-tariff-rcna196277… via 
@NBCNews",negative
2025-03-13T23:35:52.000Z,Stocks Tumble Into Correction as Trump Policies Roil Sentiment,neutral
2025-03-13T23:36:37.000Z,US stocks fall as Trump’s latest tariff threat offsets good news on the economy https://trib.al/iyGWd7T,negative
2025-03-13T23:47:21.000Z,Only one raid the free speech team is the community.  Cant stop / won’t stop !,positive
2025-03-13T23:41:20.000Z,"Ah, the cowardice of the 'mainstream' Democrats. Probably just means he didn't have the votes to block the bad Republican spending bill or demand significant revision.

Trump Administration Live Updates: Schumer Backs Bill to Avert Government Shutdown",negative
2025-03-13T23:35:03.000Z,"- S&P 500 in correction territory, down over 10% from Feb 19 high of 6,147.43 to 5,521.52 as of Mar 13, 2025, 4:33 PM PDT.  
- Trump’s tariff policies spark uncertainty, driving volatility and sell-offs amid fears of economic slowdown.  
- Weaker economic indicators, like low",negative
2025-03-13T23:47:19.000Z,Industry and Consumer Groups React to Section 232 Tariff Expansion http://ow.ly/KpeJ1062pQ8 #import,neutral
2025-03-13T23:35:52.000Z,Stocks Tumble Into Correction as Trump Policies Roil Sentiment,neutral
2025-03-13T23:36:37.000Z,US stocks fall as Trump’s latest tariff threat offsets good news on the economy https://trib.al/iyGWd7T,negative
2025-03-13T23:47:21.000Z,Only one raid the free speech team is the community.  Cant stop / won’t stop !,positive
2025-03-13T23:41:20.000Z,"Ah, the cowardice of the 'mainstream' Democrats. Probably just means he didn't have the votes to block the bad Republican spending bill or demand significant revision.

Trump Administration Live Updates: Schumer Backs Bill to Avert Government Shutdown",negative
2025-03-13T23:35:03.000Z,"- S&P 500 in correction territory, down over 10% from Feb 19 high of 6,147.43 to 5,521.52 as of Mar 13, 2025, 4:33 PM PDT.  
- Trump’s tariff policies spark uncertainty, driving volatility and sell-offs amid fears of economic slowdown.  
- Weaker economic indicators, like low",negative
2025-03-13T23:47:19.000Z,Industry and Consumer Groups React to Section 232 Tariff Expansion http://ow.ly/KpeJ1062pQ8 #import,neutral
